zero_crossing_rate,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.12079516250944822,0.4339190721511841,2649.0848486076825,2566.3692514500162,5379.7591359991775,129.19921875,-13.003117561340332,74.96713256835938,-11.101067543029785,23.082887649536133,3.9531948566436768,5.570134162902832,-0.9236994385719299,1.2417054176330566,0.6422929763793945,7.730556488037109,1.4324321746826172,5.87834358215332,1.0188252925872803,5.545190811157227,-3.5093204975128174,7.8154826164245605,-9.338777542114258,1.8069709539413452,0.6235479116439819,0.27111905813217163,HipHop
0.06682690854119426,0.365102618932724,1224.4240409177137,1487.8113648458661,2333.6942218036475,151.99908088235293,-214.54217529296875,155.26438903808594,-34.615543365478516,44.7489013671875,12.069620132446289,10.179633140563965,2.0670506954193115,7.995536804199219,3.0328211784362793,2.771470069885254,-3.513214588165283,17.944561004638672,-4.8673930168151855,-0.7270466089248657,3.43727445602417,2.229227066040039,4.191628456115723,-0.8182979822158813,-10.005926132202148,9.938739776611328,HipHop
0.14769312169312168,0.42388737201690674,3135.139549838058,2672.158980086005,6274.662057976973,135.99917763157896,-21.35022735595703,45.74274444580078,-29.648725509643555,7.317358016967773,-7.926048755645752,6.140363693237305,-1.0999665260314941,7.947503089904785,-4.2608418464660645,6.766348361968994,-0.11239690333604813,5.111282825469971,0.5661220550537109,3.0164315700531006,-3.7421905994415283,3.651230812072754,-5.860417366027832,1.4885541200637817,-6.420933246612549,0.38572168350219727,HipHop
0.050432350718065004,0.4180133640766144,1685.9732117839865,2279.9807396575125,3589.919958911813,123.046875,-179.431396484375,96.38655853271484,29.88423728942871,39.91828155517578,28.309301376342773,17.997859954833984,8.053688049316406,1.4959286451339722,9.556254386901855,9.218204498291016,-0.7077035903930664,14.332178115844727,1.488100528717041,9.638699531555176,-4.158585548400879,11.28786563873291,-2.3867008686065674,-2.9750123023986816,1.9731258153915405,-6.0125885009765625,HipHop
0.11071201814058956,0.36386120319366455,2428.37755758768,2437.7006157280484,5135.827277688419,89.10290948275862,-108.85122680664062,79.75586700439453,-14.819875717163086,-10.098228454589844,8.312859535217285,8.729199409484863,-4.378122329711914,7.758306980133057,3.8286960124969482,7.411342144012451,1.4338191747665405,6.113602638244629,4.580995082855225,8.465949058532715,-1.3498334884643555,1.809566855430603,-3.492365598678589,2.4495694637298584,-5.671541690826416,1.620327353477478,HipHop
0.13047014361300074,0.360902339220047,2523.457042182012,2541.553507020956,5183.285324049439,69.83741554054055,-123.67656707763672,85.59374237060547,2.8002514839172363,5.766074180603027,10.654619216918945,4.33668851852417,-14.775481224060059,0.9297900795936584,-4.989688396453857,3.5844016075134277,-1.516113042831421,0.7637589573860168,-6.398150444030762,-2.5799190998077393,-1.1356182098388672,1.1287611722946167,-6.11188268661499,0.9664597511291504,-10.172820091247559,-1.827447772026062,HipHop
0.09494331065759637,0.30000656843185425,1759.951185908216,1873.0062151180998,3202.680633828367,103.359375,-334.7645263671875,116.28765869140625,10.710184097290039,-0.45908263325691223,-13.270833015441895,-10.366159439086914,-9.965720176696777,2.6914443969726562,2.534695863723755,10.803610801696777,3.596311569213867,1.0737113952636719,0.5082646608352661,-1.4494667053222656,2.122896671295166,5.854641437530518,-3.993151903152466,-3.2264041900634766,7.290686130523682,10.053318977355957,HipHop
0.07462585034013605,0.4705694615840912,1752.8969231532133,1909.7794265915472,3593.4032711820337,89.10290948275862,-133.5138397216797,104.59166717529297,-5.327763080596924,30.930644989013672,-4.734177112579346,14.987457275390625,-0.9426783323287964,6.924431324005127,-1.9321582317352295,4.8260345458984375,-0.552638828754425,1.6234346628189087,-0.13096052408218384,3.103647470474243,0.4708729088306427,4.063388347625732,0.5700327754020691,4.7722697257995605,0.3149963617324829,2.436594009399414,HipHop
0.06756613756613757,0.2838195264339447,1919.5517218781774,2440.8617100509105,4323.2321913397345,78.30255681818181,-149.09713745117188,121.41346740722656,17.271488189697266,6.917361259460449,16.88414764404297,-2.0159575939178467,0.513687252998352,-5.402139663696289,-12.052445411682129,-0.3727325201034546,-10.945816040039062,-1.472862958908081,-6.9099626541137695,0.1305703967809677,-7.927680015563965,1.8019102811813354,2.0133705139160156,11.565749168395996,3.586601495742798,11.948766708374023,HipHop
0.11211186696900982,0.4496161639690399,2477.636249372897,2463.5785228643826,5246.84327305655,107.666015625,-133.00933837890625,76.68535614013672,-5.047958850860596,23.203304290771484,-2.1631956100463867,2.52612042427063,-5.019954204559326,5.069425106048584,-8.621424674987793,-0.6542329788208008,-2.7032055854797363,-0.10180607438087463,-3.920297622680664,2.0040650367736816,-4.317124843597412,-0.25708866119384766,-1.7525279521942139,0.9348562359809875,-4.677237033843994,-2.147568941116333,HipHop
0.16286621315192742,0.4622121751308441,3006.9370798374057,2728.626808153977,6203.429155379257,135.99917763157896,-118.95156860351562,67.5323257446289,-5.491660118103027,-1.574450135231018,-4.1402268409729,33.724609375,8.005011558532715,-1.2492432594299316,-15.42717170715332,-1.2555030584335327,4.705210208892822,2.606726884841919,-4.444032669067383,-3.9446117877960205,-7.711315631866455,-0.1745094358921051,-6.1628499031066895,-2.466869354248047,-3.284672498703003,2.933640241622925,HipHop
0.14262887377173092,0.30097436904907227,3046.328843704189,2810.9125305737307,6389.378030971846,61.5234375,-130.81561279296875,61.41670608520508,9.411393165588379,8.002324104309082,-3.461683511734009,-4.810348987579346,-14.79342269897461,1.1875908374786377,-14.146406173706055,-7.927720546722412,-6.9183573722839355,-11.326541900634766,-8.715377807617188,-4.073992729187012,-7.183794975280762,-2.203559398651123,-8.791065216064453,1.7959396839141846,-6.1871137619018555,2.117896318435669,HipHop
0.058562358276643994,0.24870027601718903,1447.1709121263855,1807.8307160411293,2775.233218544408,92.28515625,-374.2784118652344,69.93962097167969,39.47720718383789,28.012680053710938,8.158210754394531,7.163644313812256,-1.4772896766662598,-0.4376281201839447,-4.931133270263672,-2.971017360687256,-4.629303932189941,-0.7037331461906433,-0.5286716222763062,-0.5570115447044373,0.7103947997093201,2.6235744953155518,2.5874152183532715,4.3931708335876465,1.9226086139678955,2.8612499237060547,HipHop
